,bc,gdp,healthspend,eduspend
517,26.0483703721,1728.32897036,2.54263591318,4.38713291503
518,9.5,868.322775022,1.27056270646,1.96301996708
519,9.0,1421.53294243,2.69846891324,4.17917402395
520,12.2,1875.84328742,1.802361864,4.37579691975
521,42.1,1855.77231028,5.61756266657,4.23808366518
522,45.6,5295.62364817,3.17779313896,4.35791859278
523,47.6,8430.90596506,2.93035866812,4.18951072621
524,27.7,1433.18124045,2.95841209965,5.50848007202
525,40.1,1131.24353286,3.0504573014,5.07650995255
526,50.6,2690.92839206,4.81731525688,4.44452727705
527,65.2,2956.69679468,5.96526638366,6.96616983414
528,66.1,3477.14924559,7.00490949486,4.09922543189
529,45.2999992371,1181.71920186,1.98977916933,4.25347646533
530,46.6,1263.88585928,2.17305147115,4.36046981812
531,58.3,1779.82104926,1.8335468407,5.34599018097
532,53.9,3488.51704579,1.6313763518,5.13013982773
533,33.9,139.109141559,0.946474655334,2.32862997055
534,25.3,237.89319314,0.910560375829,2.42263007164
535,24.6,311.424112808,0.943334420085,2.77207994461
536,37.9,339.76807677,1.143819279,3.51215004921
537,28.5,407.25261165,1.12905378292,3.40348005295
538,37.1,523.947651221,1.18475179646,3.41328001022
539,27.9,962.439124854,1.87760451964,4.01803016663
540,28.2,348.052371293,2.56594504855,4.65015983582
541,26.4,446.157893999,2.96516586477,4.61077976227
542,34.4,708.521932325,2.07289733525,4.6223897934
543,79.2,2016.04101467,2.30288715675,5.25345993042
544,77.8,1896.97100345,2.29228215211,4.8178601265
545,71.5,2874.38627418,3.38127756719,3.93859004974
546,81.1,3351.11763286,3.90410709562,4.05037021637
547,79.6,4231.14036778,4.73449533079,3.86380004883
548,79.3,5915.22114669,5.23711501123,4.53768014908
549,8.0,522.031580601,1.22361240057,4.14966180518
550,10.0,487.394976066,1.34530938011,4.47398472677
551,19.8,551.720598424,0.17813765345,3.91144972254
552,22.3,875.836569271,0.817319101759,10.4871501923
553,25.7,265.501659719,1.42084296827,4.50841999054
554,16.8,384.28855562,2.25963314219,3.66373991966
555,15.2,496.482494203,1.93858513726,4.42319011688
556,19.9,629.997643947,2.01732112975,4.83796977997
557,33.0,1926.73250178,3.35035807407,4.94077014923
558,23.0,1836.29040439,3.80791978404,3.79232001305
559,23.9,2837.07547157,4.87918391585,4.10140260264
560,31.5,3557.73718367,3.69486834075,4.46030467094
561,34.1,4364.30924422,3.64053034459,4.00975739208
562,38.2,6430.96754914,1.95559489777,2.75563001633
563,42.5,14095.9958153,2.23197730159,4.65079279008
564,65.5,2247.91299467,2.96160995206,6.20198011398
565,62.6,2286.50046023,2.83444794934,6.20182991028
566,60.2,3394.42897987,2.95506621804,6.43859004974
567,62.5,4179.46434367,4.15787252609,6.23829984665
568,71.0,4586.81120316,3.8396531983,2.96034002304
569,73.0,10382.3181609,4.43529520209,4.53810011041
570,73.0,8623.94962719,4.92253199675,4.3166213782
571,73.5,10800.3579763,4.22563990943,4.82242082575
572,61.8,645.27710147,3.21462760512,4.3155527233
573,48.0,2140.45547217,1.54554851688,4.13534246798
574,31.6,1621.33358266,14.3862068958,4.1737486986
575,30.5,2768.37095732,16.8560976315,4.58563752184
576,22.8,238.051065887,1.98004866394,4.26279938192
577,19.7,321.435761374,2.36197808011,4.14239874462
578,23.7,342.837263984,2.47235711079,4.24386643436
579,30.0,591.438623816,2.63326717742,2.69586992264
580,27.2,714.567356471,1.8012513174,4.34688723896
581,71.6,635.712846664,2.89545481365,4.16623020172
582,65.6,1828.71762577,3.81173944244,6.05847978592
583,66.7,3068.608998,3.93045394294,6.15119981766
584,65.4,3855.42128013,4.12524044027,6.69232988358
585,76.0,26400.6564383,5.52346736572,4.33245992661
586,80.0,25980.2203793,5.76594988541,4.39214992523
587,83.0,28301.2083322,6.04001620615,4.9538898468
588,84.0,32575.0919626,6.20956799999,5.10266017914
589,84.0,38305.872686,6.48242997588,5.00706005096
590,82.0,40047.905967,6.65834491914,5.19500017166
591,82.0,42534.3062613,6.82659841098,5.23206996918
592,84.0,48428.1574528,6.79448109619,5.15348005295
593,82.0,45195.1569274,7.22015292266,5.10941982269
594,84.0,37166.2759655,8.16289805598,5.30916976929
595,72.8,38166.0378408,6.42394079563,5.40620994568
596,77.1,48401.4273404,7.36788367264,5.30354976654
597,76.4,48374.0867933,8.07978443504,5.42003011703
598,77.7642374878,1953.90906833,2.64226067984,3.89605998993
599,80.9930045181,7937.97945777,3.32473640063,4.1656999588
600,77.0,4117.30885333,7.29388408402,2.49954009056
601,78.0,5220.95739602,7.06981076561,2.71476006508
602,67.2,558.221143978,2.51569081601,4.5842965399
603,67.7,383.349499749,2.42405532642,4.54856590014
604,64.9,642.960414644,2.45480338925,4.3554196514
605,38.4,2393.33462122,3.16168153629,4.01585436185
606,49.0,3167.0553033,3.39147527241,3.80084782537
607,74.2,433.33370768,1.51386344363,4.07936825954
608,73.9,448.882279778,1.6275607063,4.56635659448
609,78.5,477.105876263,1.44773560913,4.27431373388
610,75.3,530.861849365,1.55182242571,4.14143468352
611,75.7,606.904378262,1.39364958083,4.26779799409
612,76.8,699.499778976,1.41956956366,4.26096121941
613,75.7,796.671573775,1.9448675296,4.52057565566
614,79.0,919.209265568,2.56355226792,4.1999264349
615,79.4,1164.61252462,2.1319632016,4.88673019409
616,78.0,1333.58352635,2.9609666295,6.28533983231
617,77.8,1542.6704361,2.80500186656,4.38639108285
618,76.3,1754.54797386,3.72212414119,6.30311012268
619,77.3,1907.56438168,3.79636056223,4.23534458142
620,75.7,2052.3190838,3.8200191053,4.03845341874
621,78.4,10410.6350535,3.53266910787,4.3426642495
622,51.4,1476.17185,2.99339522577,4.41118417095
623,50.6,1337.56572431,2.75090303258,4.47961732337
624,50.2,1575.56340027,3.07210872326,4.24658221433
625,52.5,2338.71987682,2.90018167931,4.16678809189
626,57.2,2960.77800405,3.05676778925,4.29498520599
627,60.1982352832,5448.71239334,5.22111925386,3.93812990189
628,63.3229243138,10498.4647022,5.94078818691,4.41890001297
629,23.1,607.915804268,2.18173072672,4.17614238916
630,27.7,904.605600055,1.52160194379,4.1581591798
631,33.5,1408.1461926,1.4100099709,4.10383709938
632,34.2,376.468039539,4.01810962741,3.86651422263
633,40.8,1103.48657712,1.88582202291,1.24075996876
634,49.0,1725.97454864,2.76009454497,4.4269077933
635,60.2,414.680115132,1.0587201637,4.13816617593
636,64.9,594.495968478,1.48359967262,4.0737319941
637,58.5,768.556409302,2.12114999191,4.13576656177
638,66.9,931.198184687,2.46649526858,4.11340666496
