,life,bc,matdeath,teen,abuse,gdp,legis,healthspend,wifehealth,hushealth,bothhealth,eduspend,lit,noschool,bach
1801,50.8241463415,,765.0,104.5,,407.554006552,,2.06730417121,,,,5.20621013641,,,
1802,51.1596585366,,767.0,104.2,,402.170315494,,1.94316444208,,,,6.17199993134,,,
1803,51.7487073171,39.3,768.0,103.4048,,444.233631051,,1.92813908382,39.8,42.9,14.3,6.49428987503,,,
1804,52.5522439024,,751.0,102.6096,,467.378752493,,1.79572089845,,,,6.79693984985,,,
1805,53.5198292683,,728.0,101.8144,,530.08215785,,1.84540749555,,,,7.33564996719,,,
1806,54.591097561,,702.0,101.0192,,711.721163672,,1.62431466348,,,,7.04981994629,,,
1807,55.6992926829,,680.0,100.224,,857.925688654,,1.59685852751,,,,,0.981100022793,,
1808,56.7846829268,,660.0,99.0102,,938.571762345,,1.40330995038,,,,,,,
1809,57.8004390244,45.5,633.0,97.7964,,942.743146466,,1.64162436872,27.9,26.4,45.4,,,20.82016,2.15913
1810,58.7186097561,,605.0,96.5826,,991.850545143,,1.41873554931,,,,5.50822019577,,26.01505,0.0
1811,59.5342195122,,584.0,95.3688,,1012.87977267,,2.62353340856,,,,,,,
1812,60.2727804878,,562.0,94.155,,1184.92325604,,3.32293744825,,,,,,,
1813,60.9537804878,,540.0,92.843,,1261.09286308,,3.34640418229,,,,,,,
1814,61.5763658537,58.0,525.0,91.531,,1368.49113216,,3.50386605777,38.6,20.9,40.1,,,,
1815,63.9506829268,36.1,166.0,36.7252,,799.856611192,,7.58292048214,,,,11.1430301666,,,
1816,64.172097561,,160.0,35.1136,,734.94924608,,8.49180328121,,,,11.988120079,,,
1817,64.3644146341,,153.0,33.502,,827.302084463,,8.56390977451,,,,,,,
1818,64.5271463415,,146.0,32.2492,,1014.13533346,,9.46762590424,,,,,,,
1819,64.6652926829,21.5,140.0,30.9964,,1128.95151406,,9.8920863351,,,,,,,
1820,64.7823658537,,135.0,29.7436,,1149.68803299,27.2863564431,9.46043165492,,,,,,,
1821,64.8853414634,,128.0,28.4908,,1110.46049311,,9.35971222833,,,,,,,
1822,64.9807560976,,123.0,27.238,,1277.14940531,,11.4007707474,,,,,,,
1823,65.0786097561,,119.0,26.0172,36.1,1371.88715248,,10.3116652136,,,,,,,
1824,65.1834390244,22.3,114.0,24.7964,,1264.09774149,,10.3647650322,,,,,,,
1825,65.3027804878,,109.0,23.5756,,1465.50457444,36.4532034892,8.72560975308,,,,,,,
1826,65.4406341463,,105.0,22.3548,,1645.80974031,,8.56886227529,,,,,,,
1827,65.5960731707,,101.0,21.134,,1641.19741919,,8.31360946446,,,,,,,
1828,65.7665853659,,96.0,19.5494,,1556.5257872,,8.23291428377,,,,,,,
1829,65.9516829268,,93.0,17.9648,,1509.52118657,,8.29102702437,,,,,,,
1830,64.9825609756,,128.0,1.0768,,,,,,,,,,,
1831,65.8036585366,,121.0,1.0204,,,,,,,,,,,
1832,66.6482926829,68.6,114.0,0.964,,,,,,,,,,,
1833,67.3547317073,,109.0,0.8994,,,,,,,,,,,
1834,67.8598292683,,106.0,0.8348,,,,,,,,,,,
1835,68.157,,105.0,0.7702,,,,,,,,,,,
1836,68.2927560976,,104.0,0.7056,,,,,,,,,,,
1837,68.376195122,,104.0,0.641,,,,,,,,,,,
1838,68.4919512195,,103.0,0.6404,,,,,,,,,1.0,,
1839,68.6640487805,,100.0,0.6398,,,,,,,,,,,
1840,68.9000243902,70.6,97.0,0.6392,,,,,,,,,,,
1841,69.187902439,,95.0,0.6386,,,,,,,,,,,
1842,69.494195122,,91.0,0.638,,,,,,,,,,,
1843,69.7919512195,,87.0,0.5994,,,,,,,,,,,
1844,70.0746829268,,85.0,0.5608,,,,,,,,,,,
1845,75.8353658537,79.3,16.0,2.5002,,11947.5772472,4.94623655914,2.06942784556,,,,,,7.44984,24.04093
1846,76.3419512195,,14.0,2.3496,,11255.9478894,5.91603053435,2.62878772177,,,,3.89742994308,,,
1847,76.8390243902,,14.0,2.199,,12788.5801805,5.61403508772,2.49619795093,,,,3.79261994362,,,
1848,77.2502439024,84.5,15.0,2.1778,,14219.1935856,5.86264656616,2.56792445148,,,,4.13241004944,,,
1849,77.8465853659,,14.0,2.1566,,15921.9391974,6.94444444444,2.60473856305,,,,4.11529016495,,,
1850,78.4326829268,80.2,14.0,2.1354,,18657.5212532,7.83835602049,2.81846272554,,,,3.90137004852,,6.22962,31.58874
1851,78.9692682927,79.6,13.0,2.1142,,20917.0302377,8.23117338004,3.14560441545,,,,3.96742010117,,,
1852,79.3495121951,,14.0,2.093,,23101.5102259,8.81294964029,3.27931791219,,,,3.95228004456,,,
1853,79.8326829268,,14.0,2.034,,20474.8868492,9.59409594096,3.36436956865,,,,4.46396017075,,,
1854,80.2973170732,80.0,15.0,1.975,,18338.706366,,3.7561417585,,,,4.66981983185,,6.31445,28.00646
1855,80.5512195122,,15.0,1.916,,22151.2088921,,3.85513332724,,,,,,4.71694,20.8145
1856,80.9670731707,,14.0,1.857,,24155.8298493,,3.82134521269,,,,,,,
1857,81.2134146341,,13.0,1.798,,24453.9719125,,3.85169162789,,,,4.61822986603,,,
1858,81.7051219512,,12.0,1.7282,,25997.8810548,,3.90987849299,,,,,,,
1859,82.1558536585,,12.0,1.6584,,27989.3539926,,3.98524804084,,,,,,,
1860,67.9512195122,,,,,1087.76240121,,,,,,,,,
1861,67.9975609756,,,,,1490.3610325,,,,,,,,,
1862,67.943902439,,,,,1587.50582851,,,,,,,,,
1863,68.1951219512,,,,,1969.56271307,,,,,,,,,
1864,68.4463414634,,,,,2135.33284652,,,,,,,,,
1865,68.6951219512,,,,,2190.55207904,,,,,,,,,
1866,68.9463414634,,,,,2371.66207856,,,,,,,,,
1867,69.1975609756,,,,,2788.47946372,,,,,,,,,
1868,69.3975609756,,,,,3254.8606737,,,,,,,,,
1869,69.6487804878,,,,,3209.69410857,,,,,,,,,
1870,69.9,,,,,3283.21193843,,,,,,,,,
1871,70.1487804878,,,,,3736.84099938,,,,,,,,,
1872,70.4975609756,,,,,3600.88700028,14.8305082349,,,,,,,,
1873,70.7975609756,,,,,3890.30066479,,,,,,,,,
1874,71.0975609756,,,,,4073.81911687,,,,,,,,,
1875,73.3137560976,,7.0,22.3212,,19545.1934504,,1.90745894285,,,,,,,
1876,73.3856829268,,7.0,20.9936,,17532.8577986,,2.93851401579,,,,6.58599996567,,,
1877,73.4531219512,,6.0,19.666,,18674.598534,,2.84511647945,,,,6.55049991608,,,
1878,73.5180731707,,6.0,18.5694,,22841.6024892,,2.59163804907,,,,,,,
1879,73.583,,6.0,17.4728,,27437.9824188,,2.19767641301,,,,5.53515005112,,,
1880,73.6514146341,,6.0,16.3762,,35694.3817052,13.8639616443,1.89843597284,,,,4.73824977875,1.00097000599,,8.46145
1881,73.7262682927,,6.0,15.2796,,42498.7402044,,1.82620292134,,,,3.76001000404,0.999769985676,7.92766,8.29893
1882,73.81,,6.0,14.183,,45159.3414687,,1.67889260628,,,,,1.0011099577,7.41962,8.06836
1883,73.9031463415,,6.0,13.6564,,54484.3005125,,1.5118626934,,,,,1.00177001953,7.13057,8.2803
1884,74.006195122,,5.0,13.1298,,36754.9458714,,3.37093389359,,,,,,,
1885,74.1166341463,,5.0,12.6032,,37725.1412064,,2.33448919077,,,,,,,
1886,74.2335121951,,4.0,12.0766,,47551.3829674,,2.25568331779,,,,,,,
1887,74.3518536585,,4.0,11.55,,50903.9046038,,2.187222399,,,,,1.00100004673,5.13759,9.51934
1888,74.4696829268,,4.0,10.8486,,48463.1516705,,2.1656254281,,,,,0.997870028019,5.0939,8.31939
1889,74.5850243902,,4.0,10.1472,,43593.7020177,,2.61442253272,,,,,,,
1890,68.5585365854,,74.0,45.8764,,279.620274992,,2.07090180074,,,,3.50836992264,,,
1891,68.7073170732,,72.0,40.1232,,308.409031387,,1.9689238404,,,,3.85419011116,,,
1892,68.156097561,,81.0,34.37,,321.726538045,27.7417860103,2.14921650228,,,,4.44546985626,,,
1893,68.256097561,,82.0,33.4474,,380.507362435,25.7485029598,2.05684400047,,,,4.47540998459,,,
1894,68.1536585366,,81.0,32.5248,,433.235118935,25.1511096644,2.27517825855,,,,4.62242984772,,,
1895,67.956097561,,85.0,31.6022,,476.551891693,30.0505052451,2.38059841982,,,,4.87384986877,,,
1896,67.6951219512,47.8,90.0,30.6796,,543.110702403,35.1625995301,3.27699723469,,,,5.54987001419,,,
1897,67.8951219512,,89.0,29.757,,721.768690839,,3.53000042472,,,,6.46697998047,,,
1898,68.4512195122,,89.0,32.1248,,966.393627185,,3.1283246074,,,,5.91317987442,,,
1899,69.1024390244,,89.0,34.4926,,871.224389338,,3.78535256672,,,,6.2326798439,1.00094997883,0.98293,0.755
1900,69.3,,84.0,36.8604,,880.037775119,,3.71014071967,,,,5.81884002686,,,
1901,69.6024390244,,87.0,39.2282,,1123.88316806,,3.70108956764,,,,6.79061985016,,,
1902,70.0024390244,36.3,81.0,41.596,17.1,1177.97473488,,4.19724385537,31.2,4.3,59.0,7.38423013687,,,
1903,70.2024390244,,79.0,40.7962,,1282.43716202,,3.87993678653,,,,6.78020000458,,,
1904,70.4024390244,42.0,77.0,39.9964,,1279.76978266,,3.63943755251,,,,,,,
1905,58.8792439024,32.2,546.0,79.769,,324.01969471,,1.13056391049,,,,1.50369000435,0.83533000946,,
1906,59.4482926829,,519.0,77.485,,326.030698899,,1.17779071691,,,,1.99028003216,0.904150009155,,
1907,60.0218292683,,493.0,75.201,,319.532535808,,1.08287062583,,,,2.82522010803,,,
1908,60.5963902439,,468.0,75.0988,,362.667739613,,1.27099680033,,,,,,,
1909,61.1694390244,,444.0,74.9966,,418.173254329,,0.801898709357,,,,2.41300010681,,,
1910,61.7345121951,38.4,418.0,74.8944,,476.162405721,,0.734607085864,,,,2.41408991814,0.882860004902,,
1911,62.2886341463,,392.0,74.7922,,591.364772471,,1.14702118931,,,,2.95879006386,,,
1912,62.8272682927,,366.0,74.69,,710.980337768,,1.02973005671,,,,3.07841992378,,,
1913,63.348902439,,341.0,72.983,,900.499553549,,1.0014695232,,,,2.27854990959,,,
1914,63.8510487805,,316.0,71.276,,947.955525743,,1.85830310697,,,,,,,
1915,64.3336341463,,294.0,69.569,,1147.09538658,,1.27818068789,,,,2.7738699913,,,
1916,64.7981219512,,271.0,67.862,,1300.9796015,,0.835809611972,,,,,,,
1917,65.2485121951,49.8,250.0,66.155,,1445.86945014,,0.792246279829,,,,,,,
1918,65.6872439024,,230.0,65.348,,1700.98737846,,0.964872835962,,,,,,,
1919,66.1173658537,,213.0,64.541,,1751.39697066,,0.942733751861,,,,4.19044017792,,,
1920,71.052129644,81.0358292964,63.0,24.8998295531,,1660.92854822,,2.54955963666,,,,3.85399007797,0.992546088558,,
1921,71.4509129192,,61.0,23.9229383158,,1703.3783866,,2.58951901591,,,,3.89809000492,,,
1922,71.7966233997,,59.0,22.8161039816,,1791.17913828,,2.71947464589,,,,4.05796003342,,,
1923,72.1472465096,,57.0,21.9214431025,,2029.26291774,,2.7359256951,,,,4.20814490318,,,
1924,72.5119538373,,55.0,21.1951254612,,2421.11050796,,2.74443224173,,,,4.07934999466,,,
1925,72.8158396631,,53.0,20.6885831766,,2901.11001393,,2.77509610686,,,,3.93859004974,,,
1926,73.1683549257,,51.0,20.3666607446,,3478.53603998,,2.81820459174,,,,3.86626005173,,,
1927,73.472904211,,49.0,20.2179779298,,4355.1957871,,2.93219262415,,,,4.3725399971,,,
1928,73.7282444485,,47.0,20.4213863178,,5380.07924695,,3.09052691808,,,,4.70663976669,,,
1929,74.0041956486,,45.0,20.7185655382,,5162.38975906,,3.40841888587,,,,4.75188016891,,,
1930,74.2266142413,,43.0,21.0473324895,,6159.51727997,,3.27272891035,,,,4.89630007744,0.99709578374,,
1931,74.4879113248,,40.0,21.4140680552,,7463.37562731,,3.26571072904,,,,4.55100011826,,,
1932,74.7214685269,83.1859898359,39.0,21.8236090644,,7917.59820764,,3.34982018069,,,,4.53768014908,,,
1933,74.9210604937,,36.0,22.0523731819,,8470.6876488,,3.37666287317,,,,,,,
1934,75.1192731592,,35.0,22.2351512592,,8720.03873188,,3.42692525194,,,,,,,
1935,71.5072341897,,99.0,80.7021844729,,4301.29604321,,3.06069266603,,,,3.82205498219,,,
1936,71.8273008413,,95.0,79.7301282854,,4132.51573496,,3.14466901294,,,,4.29890012741,,,
1937,72.1288560282,,92.0,78.7367870346,,3654.17254242,,2.99868777102,,,,4.00946998596,,,
1938,72.4079783646,,90.0,77.030388556,,3714.56864019,,3.01257292695,,,,3.90042495728,,,
1939,72.6697204126,,90.0,75.337685291,,4261.92445344,,3.07750507627,,,,3.85085999966,,,
1940,72.9168304384,,88.0,73.6666862094,,5092.56104294,,3.16193937841,,,,,,,
1941,73.1525829842,,87.0,72.0155891438,,5902.97519321,,3.16084117574,,,,3.66905999184,,,
1942,73.3790228456,,85.0,70.3805993928,,6887.46340771,,3.25599219471,,,,3.76182997227,,,
1943,73.5968127904,,84.0,69.6293443075,,7901.17492888,,3.33519441698,,,,4.33781003952,,,
1944,73.8180741288,,85.0,68.8728678061,,7342.71400093,,3.81199498129,,,,5.34913492203,,,
1945,74.0389656789,,81.0,68.1104473072,,8971.93501982,,3.63868873419,,,,4.60636997223,,,
1946,74.2633354737,,78.0,67.3460215318,,10049.8444635,,3.59287185651,,,,4.45980978012,,,
1947,74.4874966584,,75.0,66.5803996302,,10070.3492435,,3.50923660713,,,,,,,
1948,74.7136401069,,72.0,65.6119397691,,10227.5060852,,3.61914278591,,,,,,,
1949,74.9419645189,,69.0,64.6470754727,,9975.1902338,,3.73231283006,,,,,,,
1950,71.3533453796,,100.0,81.1457446055,,4220.03147133,,3.02707119676,,,,3.70598006248,,,
1951,71.676889898,,96.0,80.2257615416,,4029.93484775,,3.10758573559,,,,4.25042009354,,,
1952,71.9788798401,,93.0,79.2896135092,,3529.95078122,,2.94944282055,,,,3.94325494766,,,
1953,72.2599642498,,91.0,77.5790433728,,3583.03675277,,2.96283597493,,,,3.85159993172,,,
1954,72.5241734906,,91.0,75.8779933659,,4133.39971561,,3.03615695917,,,,3.78917002678,,,
1955,72.7732768231,,89.0,74.1926116647,,4971.26053583,,3.07537316923,,,,,,,
1956,73.0106295229,,88.0,72.520213594,,5778.84532284,,3.095616092,,,,3.66202497482,,,
1957,73.2400064382,,86.0,70.8593990642,,6774.37563678,,3.15337250786,,,,3.62732005119,,,
1958,73.4650541051,,85.0,70.0859078062,,7803.76960648,,3.23899978361,,,,4.12380504608,,,
1959,73.688928115,,85.0,69.3080437605,,7226.3752358,,3.70060930141,,,,5.22672986984,,,
1960,73.9138706823,,81.0,68.5263508412,,8890.12562831,,3.5632974542,,,,4.54974007607,,,
1961,74.1412682563,,78.0,67.7428722442,,9983.56711771,,3.51654006846,,,,4.45980978012,,,
1962,74.3701806107,,76.0,66.9594511958,,9996.03489134,,3.4523935185,,,,4.96304988861,,,
1963,74.5998852993,,72.0,65.9916570391,,10146.8579248,,3.55166022462,,,,,,,
1964,74.830975616,,70.0,65.02697426,,9892.60012866,,3.73180800305,,,,,,,
1965,71.2897829961,,101.0,81.6071373518,,4132.3329344,,3.05990509559,,,,4.13410997391,,,
1966,71.6101006748,,97.0,80.6536534913,,3959.89309931,,3.14671493734,,,,4.38785004616,,,
1967,71.9092484629,,94.0,79.6800861919,,3473.34053986,,2.98710687373,,,,4.14273500443,,,
1968,72.1877959304,,92.0,77.9416732708,,3519.08340463,,3.03726129825,,,,4.25684976578,,,
1969,72.4498487839,,92.0,76.21497249,,4003.04237524,,3.07057632113,,,,3.94254493713,,,
1970,72.6968381295,,90.0,74.507200829,,4803.12848135,,3.16631986187,,,,,,,
1971,72.9317392714,,89.0,72.8148050771,,5568.83175301,,3.16776937903,,,,3.89332008362,,,
1972,73.1580129361,,87.0,71.1368288827,,6530.320954,,3.2753891892,,,,3.89633989334,,,
1973,73.3791959717,,86.0,70.3754185072,,7552.00204677,,3.33734958569,,,,4.59800004959,,,
1974,73.5986003115,,87.0,69.6074527582,,6996.41268018,,3.80470362266,,,,5.47153997421,,,
1975,73.8185897665,,83.0,68.8321279089,,8613.34158017,,3.63858209732,,,,4.71626496315,,,
1976,74.0408752714,,79.0,68.0512717858,,9683.71239305,,3.59102204513,,,,4.96644020081,,,
1977,74.264863744,,77.0,67.2677584082,,9626.98196018,,3.49611813828,,,,5.03104496002,,,
1978,74.4901286204,,74.0,66.2835451676,,9735.34482199,,3.60697092798,,,,,,,
1979,74.7173629179,,71.0,65.303149297,,9605.17989484,,3.70731108415,,,,,,,
1980,70.3146341463,,30.0,19.1344,,3351.4690578,37.1420716488,3.26544667572,,,,5.29027986526,1.00065004826,,
1981,70.7609756098,,29.0,18.2012,,3571.54700514,38.4375212462,3.15770794614,,,,5.45680999756,,,
1982,70.9609756098,,26.0,17.268,,4128.6381363,40.3145073039,3.27906797424,,,,5.61380004883,,,
1983,71.2658536585,,26.0,17.4462,,5128.97182033,39.2701955255,3.24952285589,,,,5.07315015793,,,
1984,72.0268292683,,23.0,17.6244,,6344.98066436,43.572583416,3.68469810312,,,,4.8597202301,,0.0,18.94246
1985,71.356097561,,22.0,17.8026,,7550.14218688,43.3089928397,3.6371513549,,,,,,0.0,19.88081
1986,70.8658536585,,23.0,17.9808,,9651.70303957,40.2093459557,4.35785714512,,,,4.71949005127,,0.0,20.22774
1987,71.0195121951,,23.0,18.159,,14019.3785768,42.471843321,4.25597900026,,,,4.66440010071,,,21.26496
1988,72.4195121951,,20.0,17.5992,,16323.7652774,42.5381265474,4.12451504536,,,,5.41358995438,,0.0,23.96035
1989,73.0804878049,,20.0,17.0394,,12207.5870673,44.2817711524,4.07004162479,,,,5.57890987396,,,24.87025
1990,73.4829268293,,19.0,16.4796,,11319.5170024,42.0690751426,3.94025814695,,,,5.08563995361,,,25.24889
1991,73.5756097561,,21.0,15.9198,,13781.2097866,44.9691976908,3.87340141643,,,,4.95124006271,1.00067996979,,25.91948
1992,73.7780487805,,18.0,15.36,,13775.2615846,,3.57695539259,,,,4.64375019073,,,27.21001
1993,73.9829268293,,18.0,14.669,,15015.8346769,,3.53984303936,,,,4.91450023651,,,27.2259
1994,74.187804878,,18.0,13.978,5.0,15692.1915612,,3.71523198165,,,,,,0.0,15.84444
1995,55.5939799506,27.6738914104,732.0,119.13802386,,324.558991217,,1.46580048879,,,,2.88868999481,,,
1996,56.0997394918,,711.0,117.664902415,,305.31505538,,1.68904189583,,,,3.24134004116,,,
1997,56.635375358,,688.0,116.35027986,,322.106756244,,1.69047139085,,,,3.03015506268,,,
1998,57.2012772238,,664.0,114.571133157,,351.80117325,,1.80089934464,,,,,,,
1999,57.7917742112,,639.0,112.805759184,,398.661287618,,1.88099957117,,,,3.14896988869,,,
2000,58.399379376,,614.0,111.000055271,,460.493917692,,1.89889924721,,,,3.38576495647,,,
2001,59.0153225779,,593.0,109.180990207,,524.551834739,,2.1579036269,,,,3.28252005577,,,
2002,59.6277315593,,575.0,107.319356673,,625.514566245,,1.91385469323,,,,,,,
2003,60.2259394752,,553.0,105.275081507,,752.059594947,,2.14070017806,,,,3.60758495331,,,
2004,60.8013447089,,536.0,103.175765719,,733.161937027,,2.17262971579,,,,,,,
2005,61.3457062902,,519.0,101.03899436,,800.601205027,,2.19817169718,,,,3.89675009251,,,
2006,61.8545522051,,501.0,98.8496086074,,885.835296597,,2.17700660773,,,,3.99356508255,,,
2007,62.3301021069,35.8427761102,485.0,96.6562678961,,912.0026676,,1.96354227955,,,,4.05352020264,,,
2008,62.775383728,,468.0,94.5000317063,,943.028850951,,2.03120993456,,,,4.0306750536,,,
2009,63.1904459419,,451.0,92.3222371914,,992.202913108,,1.91987729613,,,,,,,
2010,74.4317073171,62.7,42.0,22.9218,,5334.88024357,,3.20634861008,,,,,,,
2011,74.9221463415,,39.0,21.1314,,5253.09758362,,3.73396390937,,,,2.84148001671,,,
2012,75.4146585366,58.0,36.0,19.341,,5436.5875069,,3.73559350518,,,,2.5527100563,,,
2013,75.9033170732,,33.0,17.9682,,5425.6690703,,3.49637581479,,,,,,,
2014,76.3801219512,58.0,30.0,16.5954,,5424.21794396,11.1609318566,3.71197077326,,,,2.66673994064,,,
2015,76.8325853659,,27.0,15.2226,,5339.42388043,,3.74433294724,,,,2.67227005959,,,
2016,77.2467073171,,24.0,13.8498,,5372.47505644,,3.63188247527,,,,2.80862998962,,,
2017,77.615902439,,23.0,12.477,,6015.8021288,8.43922563034,3.71553554118,,,,2.60986995697,1.00697004795,21.50519,15.32372
2018,77.9391707317,,21.0,12.701,,7015.60517787,,3.14481341267,,,,2.03500008583,,,
2019,78.2194878049,53.7,20.0,12.925,,8403.10931606,,3.12341714781,,,,1.77876996994,,,
2020,78.4653658537,,19.0,13.149,,8763.79596417,,2.70855148508,,,,1.63172996044,,,
2021,78.6898536585,,18.0,13.373,,8728.56591181,,2.74439699551,,,,1.64626002312,,,
2022,78.9084634146,,17.0,13.597,,8773.93195645,,3.23585528409,,,,2.18939995766,,,
2023,79.1337073171,,16.0,13.1262,,8388.97333274,,3.05422969514,,,,2.57267999649,,,
2024,79.373097561,,16.0,12.6554,,8148.63916683,,3.04392459909,,,,,,,
2025,47.1829756098,30.4,649.0,91.3626,,415.500118698,,3.47402104945,,,,11.4919996262,1.14936995506,,
2026,45.6716829268,40.6,679.0,90.4768,,377.45358871,,4.37251010756,,,,10.7739896774,,,
2027,44.5434878049,38.0,704.0,89.591,,348.319866858,,3.83131931534,,,,11.8063602448,,,
2028,43.8247560976,,722.0,90.3984,,510.416297903,,4.03488066058,,,,15.6154403687,,,
2029,43.5334634146,37.3,737.0,91.2058,,645.495959217,,3.9382917342,37.0,43.8,12.3,13.2715702057,,,
2030,43.6577317073,,746.0,92.0132,,710.5209821,,3.30958400454,,,,14.7909603119,,,
2031,44.1483414634,,725.0,92.8206,,736.391194357,,4.17571059373,,,,13.8577203751,,14.95763,1.55085
2032,44.8822195122,,707.0,93.628,,816.849585698,,5.59751221718,,,,,,,
2033,45.7392439024,,668.0,93.0006,,826.831540196,36.0824722688,6.05968376534,,,,12.9820098877,,15.69091,1.88756
2034,46.6345853659,47.0,635.0,92.3732,,859.828065884,,7.0004137369,44.1,14.9,38.4,,1.24141001701,,
2035,47.4834146341,,587.0,91.7458,,1087.98277034,,8.07992507212,,,,,,,
2036,48.2197560976,50.7,555.0,91.1184,,1241.20570623,,9.08743586732,,,,,,,
2037,48.836,,549.0,90.491,,1158.80422206,,8.44735094401,,,,,,,
2038,49.3314634146,,532.0,91.3852,,1064.82832238,,8.40856481868,,,,,,,
2039,49.7005853659,60.2,513.0,92.2794,,1034.18528751,,8.08216760272,40.3,9.0,49.0,,,,
2040,52.4091219512,10.0,1270.0,149.3054,,182.94275732,,1.44875610709,,,,,,,
2041,52.5334634146,,1260.0,148.3702,,173.737899205,,1.64715107862,,,,,,,
2042,52.810804878,,1250.0,147.435,,176.834198887,,1.09081376653,,,,,,,
2043,53.3286585366,,1200.0,146.3398,,133.153149808,,1.18960877422,,,,,,,
2044,54.0962439024,,1110.0,145.2446,,149.059093908,,2.41433961274,,,,,0.556050002575,,
2045,55.0661707317,,1020.0,144.1494,,168.206726679,,1.55346032628,,,,,,,
2046,56.1418780488,,935.0,143.0542,,178.453139384,,2.00429445769,,,,,,,
2047,57.191195122,11.4,890.0,141.959,36.3,209.811610871,,2.76800142814,,,,,0.585810005665,,
2048,58.1124634146,,851.0,137.0522,,231.443222059,,3.9022538247,,,,3.16142010689,,,
2049,58.8656585366,,829.0,132.1454,,302.276070797,,3.33555505041,,,,,,,
2050,59.4412926829,,811.0,127.2386,,326.604438111,,2.74092588732,,,,,,,
2051,59.8643414634,,798.0,122.3318,,378.814062449,,3.92711577216,,,,,,,
2052,60.2043658537,,787.0,117.425,,414.185155442,,3.38634341096,,,,2.75756001472,,,
2053,60.5203902439,20.2,762.0,113.9902,,453.339457045,,2.83218856563,16.2,22.1,61.0,,,,
2054,60.8344146341,,741.0,110.5554,,457.85858652,,3.15924303577,,,,,,,
2055,70.5725365854,,17.0,6.664,,7170.37923371,,1.65983085902,,,,,,,
2056,70.7167804878,,16.0,6.632,,6283.74363998,,2.21029369156,,,,,,,
2057,70.8855365854,,14.0,6.6,,3711.60277405,,3.0567262735,,,,,,,
2058,71.0743414634,,13.0,6.61,,4682.62572368,,2.69200263651,,,,,,,
2059,71.276804878,,12.0,6.62,,5807.64628784,,2.27661867059,,,,,0.99592000246,,
2060,71.471,,11.0,6.63,,8158.88955376,,1.74911742705,,,,,,,
2061,71.6310487805,,10.0,6.64,,9304.30850189,,1.64016680655,,,,,,,
2062,71.7386341463,41.9,9.0,6.65,,11219.4329579,,1.74809733904,,,,,,,
2063,71.7873902439,,9.0,6.585,,14231.6008927,,1.38240755517,,,,,,,
2064,71.7809512195,,9.0,6.52,,10151.6458735,,2.17818001469,,,,,,,
2065,71.7373902439,,9.0,6.455,,11933.7792588,,2.136789648,,,,,,,
2066,71.6832682927,,9.0,6.39,,5517.77956923,,3.01999999897,,,,,,,
2067,71.6495609756,,9.0,6.325,,13035.1922002,,3.01999999931,,,,,,,
2068,71.6576829268,,9.0,6.2694,,10453.9704394,,3.01999999918,,,,,,,
2069,71.7161219512,,9.0,6.2138,,6573.38673726,,3.65407915909,,,,,0.999580025673,,
2070,76.8268292683,,,,,74631.650553,,,,,,,,,
2071,79.2756097561,,,,,74021.9397789,,,,,,,,,
2072,79.6365853659,,,,,79088.6272944,,,,,,,,,
2073,79.9609756098,,,,,89553.9060682,,,,,,2.46013998985,,,
2074,81.7707317073,,,,,99926.9365616,,,,,,2.43333005905,,,
2075,80.6682926829,,,,,104995.985501,,,,,,,,,
2076,80.9487804878,,,,,113830.028552,,,,,,2.05380988121,,,
2077,81.2951219512,,,,,129870.185682,,,,,,1.92119002342,,,
2078,82.6829268293,,,,,142254.69164,,,,,,2.04836988449,,,
2079,81.5,,,,,125107.67109,,,,,,,,,
2080,81.8414634146,,,,,140101.967275,,,,,,,,,
2081,81.7926829268,,,,,157092.969387,,,,,,2.5560400486,,,
2082,82.3829268293,,,,,149160.758132,,,,,,,,,
2083,82.2609756098,,,,,,,,,,,,,,
2084,82.2609756098,,,,,,,,,,,,,,
2085,72.0195121951,,16.0,25.3534,,3297.35470084,42.6783279228,4.50192924612,,,,,,,
2086,71.6585365854,,16.0,23.2132,,3530.14733732,46.3783804833,4.54791886151,,,,5.8403801918,1.00080001354,,
2087,71.7609756098,,14.0,21.073,,4146.98792784,47.0227249415,4.79217207207,,,,5.79253005981,,,
2088,72.0609756098,,14.0,20.6424,,5505.53566883,40.8075538565,4.92987538255,,,,5.1085100174,,,
2089,71.9609756098,,12.0,20.2118,,6706.96699844,45.3734244538,3.83247281969,,,,5.16915988922,,,
2090,71.2536585366,,12.0,19.7812,,7863.16200865,43.1676442725,3.95366445804,,,,4.87318992615,,0.0,22.60824
2091,71.056097561,62.9,13.0,19.3506,,9240.64254797,40.4903366211,4.30671584749,,,,4.8205499649,,0.0,23.44013
2092,70.9,,12.0,18.92,,12297.915348,38.121585547,4.54217727246,,,,4.59054994583,,0.0,25.69367
2093,71.812195122,,11.0,17.9388,,14961.5681759,40.1758180464,4.78419576441,,,,4.83453989029,,0.0,26.35877
2094,72.9146341463,,10.0,16.9576,,11837.3910271,39.2370259151,5.48554661926,,,,5.5774102211,,0.0,26.78369
2095,73.2682926829,,9.0,15.9764,,11988.7579676,41.0790284302,5.02095567496,,,,5.29902982712,,0.0,28.0674
2096,73.5634146341,,11.0,14.9952,,14367.209325,38.4984041037,4.73913687616,,,,5.12227010727,1.00021004677,0.0,29.28699
2097,73.8634146341,,10.0,14.014,,14342.523477,,4.34953943909,,,,4.76878976822,,,29.33477
