,gdp,life,bc,healthspend,teen,matdeath,wifehealth,hushealth,bothhealth,eduspend,noschool,malenoschool,malelit,malesomeschool,femalelit,bach,fembach,abuse,legis
2258,685.547791304,54.9951463415,,3.13569731436,178.2906,674.0,,,,3.81687998772,,,,,,,,,
2259,692.842678258,55.6334390244,,3.14899578427,178.4302,652.0,,,,4.3983798027,,,,,,,,,
2260,704.064620887,56.179804878,9.8,2.80745966142,178.5698,630.0,,,,3.85454010963,,,43.4006309509,,20.2879295349,,,,
2261,829.849231277,56.6546829268,,3.01524631121,178.7094,617.0,,,,4.5759601593,71.34418,63.7959,43.2739181519,15.09351,24.6367893219,3.22351,1.72312,,
2262,772.249921673,57.095,,2.25026258176,178.849,617.0,,,,4.18675994873,,,,,,,,,
2263,798.31848077,57.535195122,10.3,1.13427308076,177.1464,610.0,7.2,83.6,8.1,3.97387003899,,,,,,,,26.6,
2264,842.114337238,57.9862682927,,1.56817210584,175.4438,601.0,,,,4.34786987305,,,,,,,,,
2265,10377.0373182,78.2,,4.74239480747,19.6016,15.0,,,,,12.2335,6.73904,,44.9455,,2.63045,1.5078,,17.6015284961
2266,9967.79040659,78.843902439,,4.83426774905,19.9518,14.0,,,,,,,,,,,,,15.3287256821
2267,10849.7502791,78.7390243902,,5.42940094754,20.302,14.0,,,,4.31127023697,,,,,,,,,17.6461160154
2268,12844.5879877,78.5463414634,,5.54202424824,19.9154,14.0,,,,,,,,,,,,,19.08005654
2269,14064.229597,79.2536585366,,5.65368589418,19.5288,13.0,,,,4.79185009003,,,,,,,,,13.0675357997
2270,14834.4323706,79.3,,5.99744888912,19.1422,13.0,,,,,3.65147,3.07445,91.1865768433,67.83628,93.5042495728,10.79449,8.84685,,18.0415072327
2271,15705.3402151,79.4390243902,,6.04631269843,18.7556,12.0,,,,,,,,,,,,,18.3032315866
2272,18356.9682845,79.7926829268,,5.4822405532,18.369,12.0,,,,6.31293010712,3.29929,2.5592,,67.31753,,11.20077,10.41032,,17.9702804471
2273,20895.7805043,79.6365853659,,5.15623215683,18.2486,11.0,,,,5.84619998932,,,,,,,,,17.0562265673
2274,19636.0062767,80.2414634146,,5.25002876162,18.1282,11.0,,,,5.44376993179,,,,,,,,,21.3429799214
2275,19694.0831567,81.3975609756,,5.21954507621,18.0078,11.0,,,,6.91128015518,2.17677,1.53027,,73.08542,,12.22444,12.09795,,22.6496620335
2276,22347.7084238,80.7463414634,,6.4620120814,17.8874,11.0,,,,7.96374988556,1.92013,1.46233,91.7926483154,75.02397,94.7900390625,13.49022,12.11439,,23.4482765198
2277,21176.3099828,80.7463414634,,6.6252345658,17.767,11.0,,,,6.75965976715,1.79119,1.4039,,78.21388,,13.99055,13.53135,,
2278,22776.1946887,81.7463414634,,6.55428282552,17.3048,9.0,,,,,1.56489,1.14801,,80.39935,,8.85195,8.71812,,
2279,,81.7463414634,,6.74343039008,16.8426,9.0,,,,,1.53387,1.03826,,81.15892,,9.24078,9.04421,4.0,
2280,2126.83287154,65.2390243902,,19.2404333328,,,,,,,,,,,,,,,
2281,2206.65611562,,34.0,16.0719704332,,,,,,,,,,,,,,,
2282,2391.34740334,,,14.8351456035,,,,,,8.66987037659,,,,,,,,,
2283,2434.7613058,,,14.2112880182,,,,,,12.2399997711,,,,,,,,,
2284,2517.69338902,,,15.0909298644,,,,,,,,,,,,,,,
2285,2645.98140536,,,14.6797101431,,,,,,,,,,,,,,,
2286,2758.38292551,,,17.0555555541,,,,,,,,,,,,,,,
2287,2878.46487719,,44.6,17.5919999965,,,,,,,,,,,,,,24.7,
2288,2925.90048274,,,16.4816993436,,,,,,,,,,,,,,,
2289,2907.63146795,,,16.0289473654,,,,,,,,,,,,,,,
2290,3124.34344775,,,14.398170734,,,,,,,,,,,,,,,
2291,3290.02918516,,,14.2716763029,,,,,,,1.27437,1.29185,98.325088501,92.46858,98.2029800415,2.81959,2.05529,,
2292,3502.26070429,,,13.9065217405,,,,,,,,,,,,,,,
2293,3602.8539441,,,14.5518979017,,,,,,,,,,,,,,,
2294,3529.7483034,,,14.4491683914,,,,,,,,,,,,,,,
2295,477.112988064,60.0173902439,,2.77099352343,96.9776,813.0,,,,,,,59.5403289795,,43.4173583984,,,,
2296,463.271418495,60.1050731707,8.0,1.87956046169,95.6488,805.0,,,,2.83948993683,,,,,,,,,
2297,459.125545859,60.2044390244,,2.86206036602,94.32,796.0,,,,3.05538010597,,,,,,,,,
2298,525.458774312,60.3254390244,,2.1792183511,92.97,781.0,,,,3.10348010063,,,,,,,,,
2299,598.21054787,60.475097561,,2.4641125249,91.62,764.0,,,,2.51687002182,,,,,,,,,
2300,692.575965399,60.6603658537,,2.03335605589,90.27,750.0,,,,,,,,,,,,,
2301,937.982701715,60.8837560976,,1.44761643198,88.92,745.0,,,,2.52456998825,,,,,,,,,
2302,1008.55470524,61.1397317073,9.3,1.65179135197,87.57,744.0,,,,,,,57.4043807983,,35.3484306335,,,,
2303,1180.54951408,61.4177317073,,1.3545647327,86.5236,739.0,,,,3.55224990845,,,,,,,,,
2304,1045.79040852,61.7107317073,,1.7998027399,85.4772,734.0,,,,,,,,,,,,,
2305,1207.8274575,62.0061707317,,1.5210537796,84.4308,723.0,,,,3.60427999496,,,,,,,,,
2306,1402.6691286,62.2924878049,11.4,1.27914137802,83.3844,704.0,,,,3.07790994644,,,,,,,,,
2307,1385.00468178,62.5601707317,,1.3702470111,82.338,682.0,,,,2.99699997902,,,,,,,,,
2308,1457.83638725,62.8027073171,,1.72603880255,80.8598,655.0,,,,3.27544999123,,,,,,,,,
2309,1370.98521249,63.0165853659,,1.87101626266,79.3816,629.0,,,,,,,,,,,,,
2310,3861.03854302,71.6634146341,,1.96954971,36.4048,40.0,,,,3.81523990631,12.2335,6.73904,88.2278594971,44.9455,80.5000305176,2.63045,1.5078,,22.0257116456
2311,3792.18757686,71.7658536585,,2.00417059818,36.4434,36.0,,,,3.16975998878,,,,,,,,,
2312,3957.51290571,71.9658536585,75.8,2.18055166641,36.482,35.0,,,,3.11292004585,,,,,,,,,
2313,4623.35178431,72.121300813,,2.18834909338,36.1592,38.0,,,,4.48437976837,,,,,,,,,
2314,5229.87356844,72.2767479675,,2.34908883809,35.8364,37.0,,,,4.47199010849,,,,,,,,,20.3821661564
2315,5116.03964226,72.432195122,,2.21483679517,35.5136,39.0,,,,4.20155000687,,,,,,,,,24.63768151
2316,5455.06563038,72.432195122,,2.04750749696,35.1908,42.0,,,,3.81812000275,,,,,,,,,15.2777785136
2317,6285.78904981,72.5707317073,,1.87290983523,34.868,45.0,,,,3.32607007027,,,,,,,,,20.270270009
2318,7749.31843838,72.5707317073,,1.78295421566,33.7262,46.0,,,,3.20384001732,,,,,,,,,23.1292526495
2319,7082.29570014,72.8824390244,,2.16869133885,32.5844,52.0,,,,3.15771007538,,,,,,,,,
2320,7772.10005653,72.9673170732,,2.58258812797,31.4426,59.0,,,,3.65578007698,,,,,,,,,
2321,8984.6297686,73.2668292683,,2.46122411024,30.3008,51.0,,,,3.41084003448,6.55057,3.1591,91.9517211914,58.94835,86.6580734253,5.21005,4.02682,,
2322,9113.64064294,73.8634146341,,2.29270279078,29.159,54.0,,,,3.48480010033,,,94.6524124146,,88.979347229,,,,
2323,9479.86959015,74.0170731707,,2.36555619191,28.8782,54.0,,,,3.67572999001,,,94.0368881226,,89.0509414673,,,,
2324,10002.870475,74.1943902439,,2.36468574561,28.5974,54.0,,,,4.98434019089,,,,,,,,,
2325,6649.71653422,74.2997317073,70.0,2.31810751057,79.6914,77.0,,,,4.13410997391,13.30257,11.22727,92.5593719482,43.70714,88.6820373535,8.94079,7.14369,,23.6038045771
2326,6952.2890393,74.5334878049,,2.3986208498,78.2072,69.0,,,,4.42831993103,,,,,,,,,25.2196739791
2327,7023.78727595,74.7447073171,,2.4220273481,76.723,61.0,,,,4.63847017288,,,91.9978027344,,88.7286300659,,,,23.6467903123
2328,6673.1669738,74.9375121951,74.5,2.5412774339,75.6132,57.0,,,,5.18673992157,,,,,,,,,23.7339756575
2329,7115.12176873,75.1154878049,73.0,2.68800390635,74.5034,54.0,,,,4.80017995834,11.51169,9.49915,92.4496078491,51.09307,89.6310195923,12.54011,10.41694,,24.6221879697
2330,7893.96823376,75.282097561,73.7,2.6188778561,73.3936,54.0,,,,4.90794992447,10.83641,9.14746,93.1904067993,50.23484,90.2104110718,11.91719,10.43378,,28.3999136368
2331,8666.33535331,75.4387804878,70.9,2.56034515454,72.2838,51.0,,,,4.74912977219,10.21446,8.09779,93.9011993408,55.07525,89.8345108032,14.91233,12.49733,,27.3172356365
2332,9222.88399058,75.5879268293,,2.64237476794,71.174,50.0,,,,4.73354005814,10.28207,8.46403,94.4415130615,54.9864,91.3555526733,14.43755,11.97293,,31.0593639786
2333,9578.57056207,75.7324634146,,2.76093681701,70.1332,50.0,,,,4.85819005966,10.05405,8.18802,94.5921630859,55.85639,91.4536132812,14.45555,12.1878,,30.7213485166
2334,7661.20840455,75.8774146341,72.5,3.09593557142,69.0924,53.0,,,,5.22672986984,9.35642,7.76585,94.9165725708,57.30509,92.1162490845,15.35024,13.05206,,
2335,8861.49371999,76.0267804878,,3.10329567145,68.0516,45.0,,,,5.197909832,9.29352,7.96553,94.3839416504,55.10831,91.8534164429,11.39509,10.43972,,
2336,9730.27776144,76.1856585366,,3.06713129802,67.0108,42.0,,,,5.15425014496,,,94.7827682495,,92.3382797241,,,6.6,
2337,9720.56167413,76.354097561,,3.16097115921,65.97,42.0,,,,,8.44448,6.94927,95.3916320801,60.68305,93.1792373657,16.30481,14.33562,,
2338,10197.4445636,76.5326585366,,3.25699340603,64.7146,41.0,,,,,8.05573,6.67147,95.1121063232,58.53341,92.9039382935,13.03255,11.92818,,
2339,10350.814693,76.7218536585,,3.25955157436,63.4592,39.0,,,,,7.78939,6.51114,95.6204681396,59.08905,93.5913391113,12.7043,11.79993,,
2340,2170.96062552,67.2752439024,,7.35330987534,38.4866,153.0,,,,6.70817995071,,,,,,,,,
2341,2239.91695437,67.3842682927,,8.00699374716,36.3748,150.0,,,,,,,,,,,,,
2342,2257.77366497,67.5037317073,,7.41407385839,34.263,148.0,,,,,,,,,,,,,
2343,2293.57961354,67.6351463415,,9.02986285615,32.4956,143.0,,,,,,,,,,,,,
2344,2247.837673,67.7760243902,23.0,9.89982259517,30.7282,139.0,,,,,,,,,,,,,
2345,2352.63940941,67.9243658537,,11.3112000006,28.9608,134.0,,,,,,,,,,,,,
2346,2393.93641181,68.074195122,,11.0339920932,27.1934,130.0,,,,,,,,,,,,,
2347,2435.19984774,68.2204878049,,11.1355468802,25.426,126.0,,,,,,,,,,,,,
2348,2501.52768206,68.3592682927,,11.6954022956,24.052,122.0,,,,,,,,,,,,,
2349,2669.37505411,68.4895365854,55.0,12.1732851963,22.678,118.0,,,,,,,,,,,,,
2350,2838.44854708,68.6122682927,,12.6107823164,21.304,115.0,,,,,,,,,,,,,
2351,2998.64219722,68.731,,12.5382152132,19.93,110.0,,,,,,,,,,,,,
2352,3147.67920216,68.8507073171,,11.5881392624,18.556,107.0,,,,,,,,,,,,,
2353,3044.07737287,68.9733902439,,12.0899384167,17.1252,104.0,,,,,,,,,,,,,
2354,3057.09102472,69.1010731707,,12.4337520677,15.6944,102.0,,,,,,,,,,,,,
2355,3064.50439439,69.744511862,57.5982499802,2.60944192863,42.6724212316,113.0,,,,,,,79.58379,,60.62576,,,,
2356,3017.63886718,70.0130274487,,2.86983325932,41.0271286361,110.0,,,,6.20182991028,,,,,,,,,
2357,2950.5107252,70.2554210705,,2.81840578604,39.3848481554,107.0,,,,,,,,,,,,,
2358,3261.95348472,70.4867245059,,2.73559722282,39.0708444676,104.0,,,,,,,,,,,,,
2359,3720.48950372,70.7250166838,,2.57230984205,38.7748382606,102.0,,,,5.3714799881,,,,,,,,,
2360,4394.48538303,70.9485886703,,2.41121985269,38.4971749329,100.0,,,,,,,,,,,,,
2361,5038.69013789,71.1861871265,,2.45275054973,38.2135416499,98.0,,,,4.41890001297,,,,,,,,,
2362,5850.26708444,71.4108904527,,2.43904557557,37.9710874463,95.0,,,,,,,,,,,,,
2363,7151.91403765,71.6354380446,,2.35217730542,38.1779960686,93.0,,,,4.44880986214,,,,,,,,,
2364,6241.57165835,71.8578295587,,3.01661639831,38.4047209556,91.0,,,,,,,,,,,,,
2365,7116.03203086,72.0699558784,,2.71464250607,38.6509096396,89.0,,,,,,,87.02887,,72.94746,,,,
2366,8359.30830481,72.2633672115,,2.71128480356,38.8811896691,87.0,,,,,,,,,,,,,
2367,8872.09123433,72.4539695138,61.2294541598,2.89557197768,39.1265496206,86.0,,,,,,,,,,,,,
2368,8768.34492365,72.6594388172,,3.06782614019,38.8556804171,84.0,,,,,,,,,,,,,
2369,8470.16005902,72.85437336,,3.2249363564,38.6069468959,83.0,,,,,,,,,,,,,
2370,1623.23866478,69.1715221459,61.0645550944,2.15353996008,44.0487245645,126.0,,,,,,,77.75849,,57.67942,,,,
2371,1652.19493901,69.4366516253,,2.40618592737,42.5409198954,122.0,,,,,,,,,,,,,
2372,1577.86752883,69.6860582558,,2.45257869189,41.0391059129,119.0,,,,,,,,,,,,,
2373,1750.32037852,69.9213183036,,2.4043252554,40.8520918927,116.0,,,,,,,,,,,,,
2374,1971.74045968,70.1564919679,,2.41337502401,40.6902116578,114.0,,,,,,,,,,,,,
2375,2286.86231375,70.3857818722,,2.27711038143,40.5557640826,111.0,,,,,,,,,,,,,
2376,2613.12837856,70.6195309778,,2.33316933954,40.4701765105,109.0,,,,,,,,,,,,,
2377,3178.29838541,70.8462057183,,2.38604766025,40.4259373645,107.0,,,,,,,,,,,,,
2378,3861.60356326,71.0606965737,,2.48402361926,40.7727220715,104.0,,,,4.44880986214,,,,,,,,,
2379,3648.41514383,71.2707400273,,2.88365553531,41.1392117709,102.0,,,,,,,,,,,,,
2380,4126.66866386,71.4770278806,,2.67403917876,41.5213986141,99.0,,,,,,,85.10477,,70.19279,,,,
2381,4686.67357157,71.6690706263,,2.66631600104,41.9176786048,97.0,,,,,,,,,,,,,
2382,4994.25174221,71.8592749458,61.6303003098,2.9460362248,42.3274699536,96.0,,,,,,,,,,,,,
2383,4758.9291304,72.0611804698,,3.11336158119,42.1736140567,94.0,,,,,,,,,,,,,
2384,4395.55076877,72.2596293042,,3.19511705476,42.0197677328,93.0,,,,,,,,,,,,,
2385,1621.86470433,69.1881728718,60.9577914471,2.15353996008,44.4064442868,125.0,,,,,,,77.95216,,57.98857,,,,
2386,1648.90454157,69.4523589207,,2.40618592737,42.8668083797,121.0,,,,,,,,,,,,,
2387,1573.34623151,69.7008129579,,2.45257869189,41.3344803315,118.0,,,,,,,,,,,,,
2388,1744.98395182,69.9351496201,,2.4043252554,41.1431750483,115.0,,,,,,,,,,,,,
2389,1964.76775791,70.1693220181,,2.41337502401,40.9789839041,113.0,,,,,,,,,,,,,
2390,2277.65486028,70.3976484439,,2.27711038143,40.844041688,110.0,,,,,,,,,,,,,
2391,2600.07747111,70.6304043839,,2.33316933954,40.7604704192,108.0,,,,,,,,,,,,,
2392,3160.32311888,70.8562142383,,2.38604766025,40.7192399344,106.0,,,,,,,,,,,,,
2393,3838.84718153,71.0700665934,,2.48402361926,41.0690839216,103.0,,,,4.44880986214,,,,,,,,,
2394,3629.1858176,71.2796010379,,2.88365553531,41.4365654801,101.0,,,,,,,,,,,,,
2395,4106.10852557,71.485500205,,2.67403917876,41.8164811206,99.0,,,,,,,85.25816,,70.46561,,,,
2396,4663.14662608,71.6773954403,,2.66631600104,42.2077967014,97.0,,,,,,,,,,,,,
2397,4968.25837594,71.8675063925,61.5823868455,2.9460362248,42.6094479448,95.0,,,,,,,,,,,,,
2398,4738.06192562,72.0691734688,,3.11336158119,42.4511675077,94.0,,,,,,,,,,,,,
2399,4378.61083036,72.2673973649,,3.19511705476,42.2902487005,92.0,,,,,,,,,,,,,
2400,1264.64959287,66.7039694576,61.5482166126,2.3569481764,53.6355984384,293.0,,,,3.82116496563,,,84.89387,,72.31829,,,,
2401,1262.8632405,67.0124096265,,2.38203855867,51.7789269686,284.0,,,,3.84861004353,,,,,,,,,
2402,1270.01578838,67.2961557134,,2.34975261258,49.7886905482,273.0,,,,3.79168498516,,,,,,,,,
2403,1417.62669374,67.5905880947,,2.38724235921,48.0963915542,262.0,,,,3.96798992157,,,,,,,,,
2404,1661.68257757,67.8961116121,,2.40881532218,46.6125487543,252.0,,,,3.54785990715,,,,,,,,,
2405,1956.32012575,68.1806037778,,2.45810871818,45.4149913415,242.0,,,,3.85526001453,,,,,,,,,
2406,2298.52984596,68.4974559007,,2.50445468663,44.4519820334,231.0,,,,3.87979006767,,,,,,,,,
2407,2819.84487767,68.7989256332,,2.60902102978,43.714596517,223.0,,,,3.65297007561,,,,,,,,,
2408,3343.7746297,69.0772723861,,2.73939141986,43.3880244553,213.0,,,,4.101749897,,,,,,,,,
2409,3222.33061908,69.3736797853,,3.01423441866,43.1172361256,211.0,,,,4.74742984772,,,,,,,,,
2410,3899.35859261,69.6418773635,,2.87238344684,42.818898756,204.0,,,,4.4931101799,,,88.138,,78.72258,,,,
2411,4543.01014389,69.9181759134,,2.89699584539,42.4921924972,196.0,,,,,,,,,,,,,
2412,4774.37091676,70.1780923519,65.413877359,2.9624506231,42.1442340955,192.0,,,,,,,,,,,,,
2413,4992.73870541,70.4147175228,,3.02126475645,41.6526480237,187.0,,,,,,,,,,,,,
2414,5080.78481497,70.6411439673,,3.04673692066,41.0684383463,184.0,,,,,,,,,,,,,
2415,354.001278975,66.8900243902,62.4,3.22971285729,41.8018,49.0,,,,4.48642015457,,,97.9776229858,,95.4923019409,,,,33.2015805211
2416,407.730243187,67.0660731707,,3.20753726756,36.3784,45.0,,,,4.84690999985,,,,,,,,,37.4087596449
2417,458.677816836,67.2363902439,,4.04061003935,30.955,43.0,,,,5.49791002274,,,,,,,,,40.2317858
2418,548.289686691,67.3873902439,,3.96719649702,30.1968,41.0,,,,5.42490005493,,,,,,,,,39.5023303468
2419,720.940932072,67.5245121951,,4.18238011944,29.4386,37.0,,,,6.77109003067,,,,,,,,,38.9955698797
2420,831.205286211,67.6780731707,67.8,4.17613938307,28.6804,39.0,51.6,2.4,45.4,7.16273021698,,,,,,,,,38.851802121
2421,950.648204363,67.895902439,,4.71868436495,27.9222,36.0,,,,7.49892997742,,,,,,,,,38.9390525893
2422,1230.43468472,68.209902439,,4.91970802695,27.164,36.0,,,,8.29343032837,1.65734,0.91066,,94.09635,,15.09286,15.56118,,40.1937062666
2423,1695.97281114,68.6300243902,,5.38984774777,26.8616,35.0,,,,8.23733043671,1.23304,0.7359,,94.76705,,15.62452,16.36614,,37.9672903964
2424,1525.52611883,69.1432926829,,6.05943719849,26.5592,33.0,,,,9.50975990295,1.05231,0.61844,,95.29481,,16.26503,17.20742,,38.6068499895
2425,1631.5358318,69.7092682927,,5.62147875312,26.2568,34.0,,,,9.11211013794,1.11486,0.65965,,95.72085,,16.96554,18.12694,,36.4294333017
2426,1970.57137253,70.271097561,,5.31153991117,25.9544,25.0,,,,8.55970001221,1.07869,0.57402,,96.341,,17.86586,18.88434,,39.3103457045
2427,2046.53678665,70.7724878049,59.5,5.51752278385,25.652,26.0,,,,8.34895992279,0.93025,0.61622,,96.64703,,18.86181,20.05188,,44.1014347805
2428,2243.97966244,71.1720487805,,5.03134016515,24.444,24.0,,,,,0.87965,0.59622,,96.92689,,18.46771,19.71176,,
2429,2244.76376248,71.4558780488,,5.3039883045,23.236,24.0,,,,7.4840798378,0.70964,0.54994,99.6951522827,97.30825,99.0260925293,19.39665,21.06807,,
2430,82537.4464694,,,2.86618723347,,,,,,1.25536000729,,,,,,,,,
2431,82542.3644409,,,2.91177246836,,,,,,,,,,,,,,,
2432,89009.2202332,,,2.95678810516,,,,,,,,,,,,,,,
2433,108889.217254,,,3.46653850066,,,,,,,,,,,,,,,
2434,123289.494121,,,3.54513005209,,,,,,1.24386000633,,,,,,,,,
2435,126599.403277,,,3.528936649,,,,,,,,,,,,,,,
2436,135629.605721,,,3.36032025441,,,,,,,,,,,,,,,
2437,170472.284881,,,2.95265478507,,,,,,,,,,,,,,,
2438,193648.132213,,,3.18977759551,,,,,,,,,,,,,,,
2439,152877.365748,,,3.8011578998,,,,,,1.32877004147,,,,,,,,,
2440,145221.191568,,,3.89646037345,,,,,,1.32021999359,,,,,,,,,
2441,163351.646686,,,3.70525708875,,,,,,1.59142005444,,,,,,,,,
2442,,,,3.76419500761,,,,,,1.78004002571,,,,,,,,,
2443,,,,3.55496015153,,,,,,1.33440005779,,,,,,,,,
2444,,,,3.84109845948,,,,,,1.02195000648,,,,,,,,,
2445,474.212956571,62.9138780488,67.4,3.82828627455,25.5016,161.0,,,,5.55038022995,5.53692,4.15152,98.0167770386,82.80058,97.5288009644,12.2273,11.70957,,30.2083331264
2446,524.024766008,63.3763658537,,3.89985283987,23.5248,147.0,,,,,,,,,,,,,
2447,571.538390606,63.8418292683,,3.45527906413,21.548,132.0,,,,7.21078014374,,,,,,,,,
2448,646.119168114,64.2962682927,69.0,2.91803128865,21.0448,117.0,,,,,,,,,,,,,
2449,797.905152145,64.7349512195,,2.92676436042,20.5416,105.0,,,,4.32572984695,,,,,,,,,
2450,998.822299377,65.1669268293,66.0,2.48459122482,20.0384,95.0,,,,,,,,,,,,,49.7549010212
2451,1334.40571157,65.606097561,,2.39691359183,19.5352,86.0,,,,,,,,,,,,,48.9296876287
2452,1633.38433505,66.0681707317,,2.73641223524,19.032,80.0,,,,4.69013023376,,,,,,,,,48.1113427835
2453,2138.37674048,66.5599268293,55.2,3.18351906019,19.0316,74.0,,,,,,,,,,,,,47.4103841984
2454,1717.07313678,67.076804878,,2.76837271262,19.0312,68.0,,,,5.14483976364,,,,,,,,,
2455,2650.34688487,67.6038292683,54.9,2.65447806658,19.0308,63.0,,,,4.64510011673,4.50521,4.59029,98.174697876,84.10076,98.3366317749,21.22928,24.01227,,
2456,3772.93154739,68.1225365854,,2.59570625742,19.0304,58.0,,,,4.60902023315,,,,,,,,,
2457,4377.23887009,68.6135121951,,2.26051489506,19.03,53.0,,,,,,,,,,,,,
2458,4400.6145146,69.061804878,,2.21159453031,17.6874,49.0,,,,,,,,,,,,,
2459,4201.73771089,69.463902439,54.6,2.62057288154,16.3448,46.0,,,,,,,,,,,,,
2460,1627.04289334,73.1820487805,52.7,5.19650591989,18.628,11.0,,,,,,,,,,,,,
2461,1909.6354349,73.1879268293,,5.95718476919,17.555,11.0,,,,,,,,,,,,,
2462,2106.33901313,73.2390487805,,5.88024212143,16.482,11.0,,,,,,,,,,,,,
2463,2789.08158154,73.3211707317,,6.66301134726,16.929,11.0,,,,,4.81495,2.03815,99.3031845093,90.60268,96.318862915,15.43007,12.56287,,26.5329855097
2464,3380.1995347,73.4337804878,,6.23236672285,17.376,10.0,,,,,,,,,,,,,
2465,3674.52652951,73.5842926829,39.4,6.02294001763,17.823,9.0,,,,,,,,,,,,,19.6737863485
2466,4383.59509708,73.7855121951,39.4,5.61349987148,18.27,8.0,,,,,,,,,,,,,
2467,5957.14569312,74.0406341463,,4.54782170403,18.717,8.0,,,,,,,,,,,,,31.3868631431
2468,7325.70347405,74.3454390244,,3.991796787,17.6396,8.0,,,,,,,,,,,,,23.3576649068
2469,6698.07943862,74.6878292683,,3.61393064969,16.5622,8.0,,,,,,,,,,,,,24.503310955
2470,6682.28115775,75.0452926829,,4.17346944224,15.4848,8.0,,,,,,,,,,,,,30.1886811692
2471,7318.74469027,75.3913170732,,4.18659028546,14.4074,7.0,,,,,2.5067,0.88289,99.4312133789,94.84259,97.5005111694,19.52583,17.76646,,30.7692323563
2472,6586.72127932,75.7050731707,,4.47237839162,13.33,8.0,,,,,,,,,,,,,30.2752299799
2473,7186.81145498,75.970195122,23.3,3.71908823561,12.897,7.0,,,,,,,,,,,,,
2474,7378.04440441,76.1807073171,,3.66738093036,12.464,7.0,,,,,,,,,,,,,
2475,1328.17296292,68.4976097561,,1.22973784546,33.9654,221.0,,,,,,,,,,,,,
2476,1334.11586576,68.872,,1.42775922681,33.9812,214.0,,,,,,,,,,,,,
2477,1413.23815548,69.2564146341,,1.37880894801,33.997,207.0,,,,,,,,,,,,,
2478,1724.52507907,69.6453658537,,1.3949954302,33.7114,201.0,,,,,,,,,,,,,
2479,1955.14193079,70.0388292683,63.0,1.42952980168,33.4258,196.0,12.1,33.1,40.3,,,,65.7067565918,,39.6195602417,,,,10.7564153542
2480,2023.25299652,70.4398292683,,1.43892586748,33.1402,190.0,,,,,,,,,,,,,12.4000057465
2481,2204.25835116,70.8524390244,,1.71440250387,32.8546,185.0,,,,,,,,,,,,,11.8863213414
2482,2510.98395921,71.2776341463,,1.89807731835,32.569,179.0,,,,,,,,,,,,,12.0985010772
2483,2905.95267965,71.7114146341,,1.89197176623,32.7522,172.0,,,,5.34215021133,,,68.3658599854,,42.5878486633,,,,12.7946730321
2484,2883.85067741,72.1482195122,,2.04639606516,32.9354,164.0,,,,5.26064014435,,,68.9176177979,,43.921081543,,,,
2485,2857.67341403,72.5769268293,,2.06757203722,33.1186,153.0,,,,,,,,,,,,,
2486,3066.50315776,72.9854390244,67.4,2.08777205957,33.3018,144.0,,,,,,,76.0735778809,,57.6399917603,,,,
2487,2931.40019953,73.3646585366,,2.18146636518,33.485,137.0,,,,,,,,,,,,,
2488,3153.77201873,73.7090487805,,1.95774948032,32.7784,131.0,,,,,,,,,,,,,
2489,3190.31044414,74.016097561,,2.00132627619,32.0718,126.0,,,,,,,,,,,,,
2490,274.656255626,48.6866097561,,4.31188307338,184.6824,915.0,,,,,,,,,,,,,
2491,253.663164588,49.0702195122,,3.96759610887,186.0382,875.0,,,,,,,,,,,,,
2492,260.043672609,49.4360731707,,4.48886203099,187.394,840.0,,,,,,,,,,,,,
2493,280.872568276,49.8115853659,25.5,4.10824097795,184.633,804.0,40.8,32.1,20.9,,,,65.5771026611,,33.1939582825,,,,
2494,332.882911953,50.2096341463,,3.52192794706,181.872,783.0,,,,3.71591997147,,,,,,,,18.0,
2495,365.59684992,50.6416097561,,4.30613506568,179.111,762.0,,,,4.4301199913,,,,,,,,,
2496,382.377958322,51.1152682927,,3.95098184194,176.35,741.0,,,,4.27428007126,,,,,,,,,
2497,418.912986355,51.622097561,,3.10000509602,173.589,716.0,,,,,,,,,,,,,
2498,499.887085818,52.1505609756,16.2,2.60680450345,169.6202,682.0,,,,,,,,,,,,,
2499,461.425218698,52.6912682927,,2.51515993809,165.6514,646.0,,,,,,,67.3546981812,,36.4522781372,,,,
2500,417.501231533,53.226902439,,3.01810282646,161.6826,619.0,,,,,,,,,,,,,
2501,524.891452941,53.7382926829,11.6,2.66457773288,157.7138,596.0,21.6,31.7,45.7,,30.05621,22.20681,,18.928,,1.68574,0.98395,27.7,
2502,564.812463094,54.2121219512,,2.77638276807,153.745,563.0,,,,6.0755200386,,,,,,,,,
2503,605.234444722,54.6415121951,,3.11908762642,148.1392,528.0,,,,6.4800901413,,,,,,,,,
2504,622.638064438,55.0259512195,,3.93673477602,142.5334,506.0,,,,,,,,,,,,,
2505,,62.078,,0.260997170552,25.2446,308.0,,,,,,,93.9242630005,,86.4151763916,,,,
2506,,62.3989512195,37.0,0.224982014715,24.8488,297.0,,,,,,,,,,,,,
2507,,62.7073170732,,0.313588381508,24.453,284.0,,,,,,,,,,,,,
2508,,63.0020731707,34.3,0.24333454831,23.5608,273.0,,,,,,,,,,,,,
2509,,63.2832195122,,0.266961522399,22.6686,261.0,,,,,,,,,,,,,
2510,,63.5552682927,,0.164974084884,21.7764,248.0,,,,,,,,,,,,,
2511,,63.8242439024,,0.256312051791,20.8842,237.0,,,,,,,,,,,,,
